timestamp,api_type,api_key_index,api_key_masked,api_key_calls,planning_area,subzone,poi_dimension,place_query_type,query,status,error_message,result_count,place_name
2026-07-19T13:35:55.287778,text_search,2,AIzaSy...8yB0,570,Clementi,Clementi Central,education,kindergarten,"kindergarten in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:35:56.393219,text_search,2,AIzaSy...8yB0,571,Clementi,Clementi Central,education,childcare centre,"childcare centre in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:35:57.385675,text_search,2,AIzaSy...8yB0,572,Clementi,Clementi Central,education,primary school,"primary school in Clementi Central, Clementi, Singapore",OK,,5,
2026-07-19T13:35:58.355559,text_search,2,AIzaSy...8yB0,573,Clementi,Clementi Central,education,secondary school,"secondary school in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:35:59.457084,text_search,2,AIzaSy...8yB0,574,Clementi,Clementi Central,education,junior college,"junior college in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:00.094033,text_search,2,AIzaSy...8yB0,575,Clementi,Clementi Central,education,polytechnic,"polytechnic in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:00.831946,text_search,2,AIzaSy...8yB0,576,Clementi,Clementi Central,education,university,"university in Clementi Central, Clementi, Singapore",OK,,18,
2026-07-19T13:36:01.776710,text_search,2,AIzaSy...8yB0,577,Clementi,Clementi Central,education,tuition centre,"tuition centre in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:02.820256,text_search,2,AIzaSy...8yB0,578,Clementi,Clementi Central,education,library,"library in Clementi Central, Clementi, Singapore",OK,,1,
2026-07-19T13:36:03.644764,text_search,2,AIzaSy...8yB0,579,Clementi,Clementi Central,transport,MRT station,"MRT station in Clementi Central, Clementi, Singapore",OK,,5,
2026-07-19T13:36:04.490599,text_search,2,AIzaSy...8yB0,580,Clementi,Clementi Central,transport,bus stop,"bus stop in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:05.543373,text_search,2,AIzaSy...8yB0,581,Clementi,Clementi Central,transport,bus interchange,"bus interchange in Clementi Central, Clementi, Singapore",OK,,6,
2026-07-19T13:36:06.257761,text_search,2,AIzaSy...8yB0,582,Clementi,Clementi Central,transport,LRT station,"LRT station in Clementi Central, Clementi, Singapore",OK,,7,
2026-07-19T13:36:07.121087,text_search,2,AIzaSy...8yB0,583,Clementi,Clementi Central,food,hawker centre,"hawker centre in Clementi Central, Clementi, Singapore",OK,,6,
2026-07-19T13:36:08.178220,text_search,2,AIzaSy...8yB0,584,Clementi,Clementi Central,food,food court,"food court in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:08.984721,text_search,2,AIzaSy...8yB0,585,Clementi,Clementi Central,food,coffee shop,"coffee shop in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:09.956938,text_search,2,AIzaSy...8yB0,586,Clementi,Clementi Central,food,restaurant,"restaurant in Clementi Central, Clementi, Singapore",OK,,20,
2026-07-19T13:36:10.694937,text_search,2,AIzaSy...8yB0,587,Clementi,Clementi Central,food,cafe,"cafe in Clementi Central, Clementi, Singapore",OK,,20,
