listing_id,source,source_listing_reference,title,asking_price,price_psf,address,property_type,bedrooms,bathrooms,floor_area_sqft,tenure,built_year,nearest_mrt_name,nearest_mrt_distance_m,listed_on_text,scraped_at,latitude,longitude,raw_listing_text
b14975053c17,PropertyGuru,500168439,R A R E available executive mansionette for sale!,890000,554.86,322A Jurong East Street 31,HDB Flat,3.0,3.0,1604,99-year Leasehold,1984.0,EW25 Chinese Garden MRT Station,890.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160222+00:00,,,"R A R E available executive mansionette for sale! S$ 890,000 S$ 554.86 psf 322A Jurong East Street 31 322A Jurong East Street 31 3 3 1,604 sqft HDB Flat 99-year Leasehold Built: 1984 11 min (890 m) from EW25 Chinese Garden MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
e74fd4f3039d,PropertyGuru,500116992,5 room HDB that can potentially have 5 bedrooms! Rare unit!,550000,390.35,722 Yishun Street 71,HDB Flat,3.0,2.0,1409,99-year Leasehold,1985.0,NS13 Yishun MRT Station,1080.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160373+00:00,,,"5 room HDB that can potentially have 5 bedrooms! Rare unit! S$ 550,000 S$ 390.35 psf 722 Yishun Street 71 722 Yishun Street 71 3 2 1,409 sqft HDB Flat 99-year Leasehold Built: 1985 13 min (1.08 km) from NS13 Yishun MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
37c7082913cd,PropertyGuru,500163292,Rare 5 room hdb with 4 bedrooms for sale,550000,391.18,722 Yishun Street 71,HDB Flat,4.0,2.0,1406,99-year Leasehold,1985.0,NS13 Yishun MRT Station,1080.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160446+00:00,,,"Rare 5 room hdb with 4 bedrooms for sale S$ 550,000 S$ 391.18 psf 722 Yishun Street 71 722 Yishun Street 71 4 2 1,406 sqft HDB Flat 99-year Leasehold Built: 1985 13 min (1.08 km) from NS13 Yishun MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
b596d7e32a89,PropertyGuru,500168135,"Fully renovated 5 yrs ago, timeless design, move in ready.",580000,518.32,146 Gangsa Road,HDB Flat,3.0,2.0,1119,99-year Leasehold,1988.0,BP7 Petir LRT Station,350.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160563+00:00,,,"Fully renovated 5 yrs ago, timeless design, move in ready. S$ 580,000 S$ 518.32 psf 146 Gangsa Road 146 Gangsa Road 3 2 1,119 sqft HDB Flat 99-year Leasehold Built: 1988 4 min (350 m) from BP7 Petir LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
7a0530c828da,PropertyGuru,500189701,"Rare And Massive 1,900 Sqft Home ! 5 Bedrooms",1249999,659.98,850 Woodlands Street 82,HDB Flat,5.0,2.0,1900,99-year Leasehold,1995.0,TE2 Woodlands MRT Station,890.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160685+00:00,,,"Rare And Massive 1,900 Sqft Home ! 5 Bedrooms S$ 1,249,999 S$ 659.98 psf 850 Woodlands Street 82 850 Woodlands Street 82 5 2 1,894 sqft HDB Flat 99-year Leasehold Built: 1995 11 min (890 m) from TE2 Woodlands MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
1a35a94b5886,PropertyGuru,500095315,"Walk To Markets, Eateries, Shops, Schools, Tampines Mart, N2, MRT",788000,585.87,304 Tampines Street 32,HDB Flat,4.0,2.0,1345,99-year Leasehold,1992.0,DT33 Tampines East MRT Station,570.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160808+00:00,,,"Walk To Markets, Eateries, Shops, Schools, Tampines Mart, N2, MRT S$ 788,000 S$ 585.87 psf 304 Tampines Street 32 304 Tampines Street 32 4 2 1,345 sqft HDB Flat 99-year Leasehold Built: 1992 7 min (570 m) from DT33 Tampines East MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
476a220ee30f,PropertyGuru,500186533,Super Rare 5 Room Lush Greenery Unblocked View Unit For Sale!,1050000,793.05,5 Farrer Road,HDB Flat,3.0,2.0,1324,99-year Leasehold,1974.0,CC20 Farrer Road MRT Station,110.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.160913+00:00,,,"Super Rare 5 Room Lush Greenery Unblocked View Unit For Sale! S$ 1,050,000 S$ 793.05 psf 5 Farrer Road 5 Farrer Road 3 2 1,324 sqft HDB Flat 99-year Leasehold Built: 1974 1 min (110 m) from CC20 Farrer Road MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
19523dac1acf,PropertyGuru,500189473,Rare corner unit with excellent privacy and location for sale!,928000,770.12,255 Bishan Street 22,HDB Flat,3.0,2.0,1205,99-year Leasehold,1990.0,CR12 Teck Ghee MRT Station (U/C),380.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161028+00:00,,,"Rare corner unit with excellent privacy and location for sale! S$ 928,000 S$ 770.12 psf 255 Bishan Street 22 255 Bishan Street 22 3 2 1,205 sqft HDB Flat 99-year Leasehold Built: 1990 5 min (380 m) from CR12 Teck Ghee MRT Station (U/C) Listed on Jul 02, 2026 (2w ago) Contact Agent"
0ca58a8eac24,PropertyGuru,500163289,Rare 4A unblocked corner unit for sale.,720000,719.28,338C Anchorvale Crescent,HDB Flat,3.0,2.0,1001,99-year Leasehold,2017.0,SW2 Farmway LRT Station,430.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161140+00:00,,,"Rare 4A unblocked corner unit for sale. S$ 720,000 S$ 719.28 psf 338C Anchorvale Crescent 338C Anchorvale Crescent 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2017 5 min (430 m) from SW2 Farmway LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
8449089531bc,PropertyGuru,500134383,5RM premium corner point block at Blk 316A Anchorvale Link for sale!,680000,574.32,316A Anchorvale Link,HDB Flat,3.0,2.0,1184,99-year Leasehold,2001.0,SW2 Farmway LRT Station,800.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161251+00:00,,,"5RM premium corner point block at Blk 316A Anchorvale Link for sale! S$ 680,000 S$ 574.32 psf 316A Anchorvale Link 316A Anchorvale Link 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2001 10 min (800 m) from SW2 Farmway LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
5ced28170887,PropertyGuru,500148069,"Rare Top Floor 4A Corner unit. Normal completion, don’t need extension",660000,660.0,471B Fernvale Street,HDB Flat,3.0,2.0,1000,99-year Leasehold,2015.0,SW3 Kupang LRT Station,360.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161420+00:00,,,"Rare Top Floor 4A Corner unit. Normal completion, don’t need extension S$ 660,000 S$ 660.00 psf 471B Fernvale Street 471B Fernvale Street 3 2 1,000 sqft HDB Flat 99-year Leasehold Built: 2015 4 min (360 m) from SW3 Kupang LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
c0d5e7ba2d41,PropertyGuru,60127662,Spacious 4-room flat for sale. Greenery facing and near parks.,900000,899.1,91A Telok Blangah Street 31,HDB Flat,3.0,2.0,1001,99-year Leasehold,2018.0,CC27 Labrador Park MRT Station,960.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161555+00:00,,,"Spacious 4-room flat for sale. Greenery facing and near parks. S$ 900,000 S$ 899.10 psf 91A Telok Blangah Street 31 91A Telok Blangah Street 31 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2018 12 min (960 m) from CC27 Labrador Park MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
ee5f2bf383d4,PropertyGuru,500180309,"Corner High-Floor HDB 5 Room, walk to Sengkang MRT & Compass One",1100000,912.86,217B Compassvale Drive,HDB Flat,3.0,2.0,1205,99-year Leasehold,2016.0,NE16 Sengkang MRT Station,440.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161678+00:00,,,"Corner High-Floor HDB 5 Room, walk to Sengkang MRT & Compass One S$ 1,100,000 S$ 912.86 psf 217B Compassvale Drive 217B Compassvale Drive 3 2 1,205 sqft HDB Flat 99-year Leasehold Built: 2016 5 min (440 m) from NE16 Sengkang MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
f98e41bf9e26,PropertyGuru,500058279,"Renovated, High Floor, Norh South Facing",648000,647.35,471B Fernvale Street,HDB Flat,3.0,2.0,1001,99-year Leasehold,2015.0,SW3 Kupang LRT Station,360.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161743+00:00,,,"Renovated, High Floor, Norh South Facing S$ 648,000 S$ 647.35 psf 471B Fernvale Street 471B Fernvale Street 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2015 4 min (360 m) from SW3 Kupang LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
6b21216fadee,PropertyGuru,500130827,No Extension! High Floor! Windy Facing! Near MRT!,595000,601.01,393 Bukit Batok West Avenue 5,HDB Flat,3.0,2.0,990,99-year Leasehold,2003.0,NS3 Bukit Gombak MRT Station,870.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.161870+00:00,,,"No Extension! High Floor! Windy Facing! Near MRT! S$ 595,000 S$ 601.01 psf 393 Bukit Batok West Avenue 5 393 Bukit Batok West Avenue 5 3 2 990 sqft HDB Flat 99-year Leasehold Built: 2003 10 min (870 m) from NS3 Bukit Gombak MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
6cd3536ef03d,PropertyGuru,500189505,5I HDB Flat In Clementi For Sale,780000,579.93,414 Commonwealth Avenue West,HDB Flat,3.0,2.0,1345,99-year Leasehold,1977.0,EW23 Clementi MRT Station,1030.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.162018+00:00,,,"5I HDB Flat In Clementi For Sale S$ 780,000 S$ 579.93 psf 414 Commonwealth Avenue West 414 Commonwealth Avenue West 3 2 1,345 sqft HDB Flat 99-year Leasehold Built: 1977 12 min (1.03 km) from EW23 Clementi MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
27332ec9272c,PropertyGuru,500171532,"Renovated 3Std flat, doorstep to MacPherson MRT",350000,580.43,70 Circuit Road,HDB Flat,2.0,1.0,603,99-year Leasehold,1965.0,CC10 MacPherson MRT Station,290.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.162131+00:00,,,"Renovated 3Std flat, doorstep to MacPherson MRT S$ 350,000 S$ 580.43 psf 70 Circuit Road 70 Circuit Road 2 1 603 sqft HDB Flat 99-year Leasehold Built: 1965 4 min (290 m) from CC10 MacPherson MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
e52f00fca40a,PropertyGuru,500030248,Super C.H.E.A.P. 5 bedroom! Super spacious and regular layout!,560000,419.48,36 Marsiling Drive,HDB Flat,4.0,2.0,1335,99-year Leasehold,1977.0,,,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.162243+00:00,,,"Super C.H.E.A.P. 5 bedroom! Super spacious and regular layout! S$ 560,000 S$ 419.48 psf 36 Marsiling Drive 36 Marsiling Drive 4 2 1,335 sqft HDB Flat 99-year Leasehold Built: 1977 Listed on Jul 02, 2026 (2w ago) Contact Agent"
a8e56d35fd6f,PropertyGuru,60104239,Spacious Corner Unit with Greenery Facing!,930000,714.29,170 Bishan Street 13,HDB Flat,3.0,2.0,1302,99-year Leasehold,1986.0,NS17 Bishan MRT Station,990.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.162356+00:00,,,"Spacious Corner Unit with Greenery Facing! S$ 930,000 S$ 714.29 psf 170 Bishan Street 13 170 Bishan Street 13 3 2 1,302 sqft HDB Flat 99-year Leasehold Built: 1986 12 min (990 m) from NS17 Bishan MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
4522bc653d0f,PropertyGuru,500189370,Corner high floor. 4 rms. Spacious. No extension. Can contra. Call now,779000,588.81,370 Woodlands Avenue 1,HDB Flat,4.0,2.0,1323,99-year Leasehold,1995.0,TE2 Woodlands MRT Station,790.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:39.162474+00:00,,,"Corner high floor. 4 rms. Spacious. No extension. Can contra. Call now S$ 779,000 S$ 588.81 psf 370 Woodlands Avenue 1 370 Woodlands Avenue 1 4 2 1,323 sqft HDB Flat 99-year Leasehold Built: 1995 9 min (790 m) from TE2 Woodlands MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
bc6dcbdf0b2c,PropertyGuru,500105487,"Serious Seller, No extension, Original condition, MRT below",649000,686.05,55 Marine Terrace,HDB Flat,3.0,2.0,946,99-year Leasehold,1974.0,TE27 Marine Terrace MRT Station,320.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.718835+00:00,,,"Serious Seller, No extension, Original condition, MRT below S$ 649,000 S$ 686.05 psf 55 Marine Terrace 55 Marine Terrace 3 2 946 sqft HDB Flat 99-year Leasehold Built: 1974 4 min (320 m) from TE27 Marine Terrace MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
ba9fba3e33ba,PropertyGuru,500175959,"Renovated, Unblock Views, No Extension! High Floor Windy Next to MRT!",620000,694.29,26 Bendemeer Road,HDB Flat,3.0,1.0,893,99-year Leasehold,1971.0,NE9 Boon Keng MRT Station,590.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.718989+00:00,,,"Renovated, Unblock Views, No Extension! High Floor Windy Next to MRT! S$ 620,000 S$ 694.29 psf 26 Bendemeer Road 26 Bendemeer Road 3 1 893 sqft HDB Flat 99-year Leasehold Built: 1971 7 min (590 m) from NE9 Boon Keng MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
a6a9f6e8a558,PropertyGuru,500089428,Very High Floor! Fireworks and Flyer view! Renovated! No extension!,1380000,1378.62,10C Bendemeer Light 10C Bendemeer Road,HDB Flat,3.0,2.0,1001,99-year Leasehold,2016.0,DT23 Bendemeer MRT Station,370.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.719382+00:00,,,"Very High Floor! Fireworks and Flyer view! Renovated! No extension! S$ 1,380,000 S$ 1,378.62 psf 10C Bendemeer Light 10C Bendemeer Road 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2016 4 min (370 m) from DT23 Bendemeer MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
474d8b4f0191,PropertyGuru,500086056,Extremely beautifully renovated high floor unit! Superb convenience!,868000,707.42,461B Bukit Batok West Avenue 8,HDB Flat,3.0,2.0,1227,99-year Leasehold,2019.0,JE2 Tengah Park MRT Station (U/C),900.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.719537+00:00,,,"Extremely beautifully renovated high floor unit! Superb convenience! S$ 868,000 S$ 707.42 psf 461B Bukit Batok West Avenue 8 461B Bukit Batok West Avenue 8 3 2 1,227 sqft HDB Flat 99-year Leasehold Built: 2019 11 min (900 m) from JE2 Tengah Park MRT Station (U/C) Listed on Jul 02, 2026 (2w ago) Contact Agent"
896d44dc761c,PropertyGuru,500113343,5-Room Point Block with Unblocked View and super convenient location,900000,740.13,261B Punggol Way,HDB Flat,3.0,2.0,1216,99-year Leasehold,2014.0,PW7 Soo Teck LRT Station,120.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.719657+00:00,,,"5-Room Point Block with Unblocked View and super convenient location S$ 900,000 S$ 740.13 psf 261B Punggol Way 261B Punggol Way 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 2014 1 min (120 m) from PW7 Soo Teck LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
0aea429b4c13,PropertyGuru,500130646,"627 Segar Road – Convenience, school & Connectivity. All boxes ticks.",668000,563.71,627 Senja Road,HDB Flat,3.0,2.0,1185,99-year Leasehold,2003.0,BP13 Senja LRT Station,770.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.719792+00:00,,,"627 Segar Road – Convenience, school & Connectivity. All boxes ticks. S$ 668,000 S$ 563.71 psf 627 Senja Road 627 Senja Road 3 2 1,185 sqft HDB Flat 99-year Leasehold Built: 2003 9 min (770 m) from BP13 Senja LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
5057e4858dcf,PropertyGuru,500108598,"5I near schools, amenities and malls",618000,517.15,658B Jurong West Street 65,HDB Flat,3.0,2.0,1195,99-year Leasehold,2000.0,EW28 Pioneer MRT Station,490.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.719934+00:00,,,"5I near schools, amenities and malls S$ 618,000 S$ 517.15 psf 658B Jurong West Street 65 658B Jurong West Street 65 3 2 1,195 sqft HDB Flat 99-year Leasehold Built: 2000 6 min (490 m) from EW28 Pioneer MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
3bf32ec29cea,PropertyGuru,500159663,"Beautifully renovated, Corner unit!",720000,719.28,338A Anchorvale Crescent,HDB Flat,3.0,2.0,1001,99-year Leasehold,2018.0,SW2 Farmway LRT Station,430.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720056+00:00,,,"Beautifully renovated, Corner unit! S$ 720,000 S$ 719.28 psf 338A Anchorvale Crescent 338A Anchorvale Crescent 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2018 5 min (430 m) from SW2 Farmway LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
fae479fe32b6,PropertyGuru,60105607,"High Floor Renovated Unit. Walking distance to MRT, eateries, grocery",699000,683.95,6 Saint George's Lane,HDB Flat,3.0,2.0,1022,99-year Leasehold,1980.0,NE9 Boon Keng MRT Station,770.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720179+00:00,,,"High Floor Renovated Unit. Walking distance to MRT, eateries, grocery S$ 699,000 S$ 683.95 psf 6 Saint George's Lane 6 Saint George's Lane 3 2 1,022 sqft HDB Flat 99-year Leasehold Built: 1980 9 min (770 m) from NE9 Boon Keng MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
3c8511f98989,PropertyGuru,60038629,"Renovated Corner Unit, 1 Lift 2 Units. Privacy! No Need Extension",700000,619.47,419 Hougang Avenue 8,HDB Flat,3.0,2.0,1130,99-year Leasehold,1988.0,CR8 Hougang MRT Station,910.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720295+00:00,,,"Renovated Corner Unit, 1 Lift 2 Units. Privacy! No Need Extension S$ 700,000 S$ 619.47 psf 419 Hougang Avenue 8 419 Hougang Avenue 8 3 2 1,130 sqft HDB Flat 99-year Leasehold Built: 1988 11 min (910 m) from CR8 Hougang MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
ea4f3d3ab4a9,PropertyGuru,500036637,Beautifully renovated 4RM flat for sale!,688000,626.59,547 Hougang Street 51,HDB Flat,3.0,2.0,1098,99-year Leasehold,1991.0,NE15 Buangkok MRT Station,490.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720429+00:00,,,"Beautifully renovated 4RM flat for sale! S$ 688,000 S$ 626.59 psf 547 Hougang Street 51 547 Hougang Street 51 3 2 1,098 sqft HDB Flat 99-year Leasehold Built: 1991 6 min (490 m) from NE15 Buangkok MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
b2a381263060,PropertyGuru,500131825,"Reasonable Priced! Serious Seller, Edison 8821- —9988 for viewing!",400000,546.45,559 Ang Mo Kio Avenue 10,HDB Flat,2.0,2.0,732,99-year Leasehold,1979.0,NS16 Ang Mo Kio MRT Station,1270.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720584+00:00,,,"Reasonable Priced! Serious Seller, Edison 8821- —9988 for viewing! S$ 400,000 S$ 546.45 psf 559 Ang Mo Kio Avenue 10 559 Ang Mo Kio Avenue 10 2 2 732 sqft HDB Flat 99-year Leasehold Built: 1979 15 min (1.27 km) from NS16 Ang Mo Kio MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
6b6fdd916e61,PropertyGuru,500119050,C.h.e.a.p. 3-Room For Sale in the Best Central Location,399000,639.42,9 Selegie Road,HDB Flat,2.0,1.0,624,99-year Leasehold,1974.0,DT13 Rochor MRT Station,370.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720697+00:00,,,"C.h.e.a.p. 3-Room For Sale in the Best Central Location S$ 399,000 S$ 639.42 psf 9 Selegie Road 9 Selegie Road 2 1 624 sqft HDB Flat 99-year Leasehold Built: 1974 4 min (370 m) from DT13 Rochor MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
ff65c9a9669a,PropertyGuru,500188059,Bright & Spacious 4Bedroom Executive Apartment for Sale,940000,610.79,559 Hougang Street 51,Executive Apartment,4.0,2.0,1539,99-year Leasehold,1991.0,NE15 Buangkok MRT Station,770.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720802+00:00,,,"Bright & Spacious 4Bedroom Executive Apartment for Sale S$ 940,000 S$ 610.79 psf 559 Hougang Street 51 559 Hougang Street 51 4 2 1,539 sqft HDB Flat 99-year Leasehold Built: 1991 9 min (770 m) from NE15 Buangkok MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
02f0d3c38b4d,PropertyGuru,23790871,Point Block for sale! Every unit is a corner unit!,850000,692.75,21 Bedok South Road,HDB Flat,3.0,2.0,1227,99-year Leasehold,1975.0,EW5 Bedok MRT Station,690.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.720914+00:00,,,"Point Block for sale! Every unit is a corner unit! S$ 850,000 S$ 692.75 psf 21 Bedok South Road 21 Bedok South Road 3 2 1,227 sqft HDB Flat 99-year Leasehold Built: 1975 8 min (690 m) from EW5 Bedok MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
c26853d2ae42,PropertyGuru,500188561,New Listing - Spacious 4 Room Model A for Sale,698000,697.3,129A Canberra Street,HDB Flat,3.0,2.0,1001,99-year Leasehold,2017.0,NS12 Canberra MRT Station,460.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.721041+00:00,,,"New Listing - Spacious 4 Room Model A for Sale S$ 698,000 S$ 697.30 psf 129A Canberra Street 129A Canberra Street 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2017 6 min (460 m) from NS12 Canberra MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
4c33e6296e98,PropertyGuru,500167228,Move-in ready! Walking distance to LRT & amenities! Motivated sellers!,600000,506.76,109A Edgedale Plains,HDB Flat,2.0,2.0,1184,99-year Leasehold,2001.0,PE2 Meridian LRT Station,410.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.721160+00:00,,,"Move-in ready! Walking distance to LRT & amenities! Motivated sellers! S$ 600,000 S$ 506.76 psf 109A Edgedale Plains 109A Edgedale Plains 2 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2001 5 min (410 m) from PE2 Meridian LRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
7ef16499e327,PropertyGuru,500089727,New Exclusive Unit For Sale: 4 Bedroom HDB Executive Mansionette!,1180000,751.11,222 Bishan Street 23,HDB Flat,4.0,3.0,1571,99-year Leasehold,1990.0,NS17 Bishan MRT Station,1050.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.721278+00:00,,,"New Exclusive Unit For Sale: 4 Bedroom HDB Executive Mansionette! S$ 1,180,000 S$ 751.11 psf 222 Bishan Street 23 222 Bishan Street 23 4 3 1,571 sqft HDB Flat 99-year Leasehold Built: 1990 13 min (1.05 km) from NS17 Bishan MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
92104e809eec,PropertyGuru,500175472,Renovated and well-maintained 4 room for you.,640000,600.94,704 Tampines Street 71,HDB Flat,3.0,2.0,1065,99-year Leasehold,1995.0,DT32 Tampines MRT Station,950.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.721412+00:00,,,"Renovated and well-maintained 4 room for you. S$ 640,000 S$ 600.94 psf 704 Tampines Street 71 704 Tampines Street 71 3 2 1,065 sqft HDB Flat 99-year Leasehold Built: 1995 11 min (950 m) from DT32 Tampines MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
5ee673500913,PropertyGuru,500181166,Pure selling. No need extension of stay.,428000,584.7,410 Bedok North Avenue 2,HDB Flat,2.0,2.0,732,99-year Leasehold,1979.0,EW5 Bedok MRT Station,610.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:49.721553+00:00,,,"Pure selling. No need extension of stay. S$ 428,000 S$ 584.70 psf 410 Bedok North Avenue 2 410 Bedok North Avenue 2 2 2 732 sqft HDB Flat 99-year Leasehold Built: 1979 7 min (610 m) from EW5 Bedok MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent"
98e6c042001a,PropertyGuru,500175511,Rare point block 5 room flat with panoramic view for sale!,638000,506.35,413 Pandan Gardens,HDB Flat,2.0,2.0,1260,99-year Leasehold,1979.0,JE7 Pandan Reservoir MRT Station (U/C),580.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:56.905883+00:00,,,"Rare point block 5 room flat with panoramic view for sale! S$ 638,000 S$ 506.35 psf 413 Pandan Gardens 413 Pandan Gardens 2 2 1,260 sqft HDB Flat 99-year Leasehold Built: 1979 7 min (580 m) from JE7 Pandan Reservoir MRT Station (U/C) Listed on Jul 02, 2026 (2w ago) Contact Agent WhatsApp WhatsApp"
bfe0181f2080,PropertyGuru,500021634,"Quiet, rare, spacious masionette, near Westgate, motivated seller!",1000000,654.45,288C Jurong East Street 21,HDB Flat,4.0,3.0,1528,99-year Leasehold,1998.0,JE5 Jurong East MRT Station,1210.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:56.906091+00:00,,,"Quiet, rare, spacious masionette, near Westgate, motivated seller! S$ 1,000,000 S$ 654.45 psf 288C Jurong East Street 21 288C Jurong East Street 21 4 3 1,528 sqft HDB Flat 99-year Leasehold Built: 1998 15 min (1.21 km) from JE5 Jurong East MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent WhatsApp WhatsApp"
bfefa24a8a61,PropertyGuru,500187790,Near ubi mrt all races and no extension,520000,575.22,348 Ubi Avenue 1,HDB Flat,3.0,2.0,904,99-year Leasehold,1985.0,DT27 Ubi MRT Station,750.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:56.906221+00:00,,,"Near ubi mrt all races and no extension S$ 520,000 S$ 575.22 psf 348 Ubi Avenue 1 348 Ubi Avenue 1 3 2 904 sqft HDB Flat 99-year Leasehold Built: 1985 9 min (750 m) from DT27 Ubi MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent WhatsApp WhatsApp"
1f4b17868039,PropertyGuru,500144112,"Stunning 2 Bedroom HDB For Sale at 339, Clementi, need 2 months Ext",468000,649.1,339 Clementi Avenue 5,HDB Flat,2.0,2.0,721,99-year Leasehold,1978.0,EW23 Clementi MRT Station,820.0,"Jul 02, 2026 (2w ago)",2026-07-20T09:53:56.906352+00:00,,,"Stunning 2 Bedroom HDB For Sale at 339, Clementi, need 2 months Ext S$ 468,000 S$ 649.10 psf 339 Clementi Avenue 5 339 Clementi Avenue 5 2 2 721 sqft HDB Flat 99-year Leasehold Built: 1978 10 min (820 m) from EW23 Clementi MRT Station Listed on Jul 02, 2026 (2w ago) Contact Agent WhatsApp WhatsApp"
