planning_area,subzone,poi_dimension,place_query_type,place_id,place_name,place_rating,place_user_ratings_total,review_index,review_author_name,review_author_url,review_language,review_profile_photo_url,review_rating,review_relative_time_description,review_time,review_text
Kallang,Kampong Bugis,education,education facilities schools childcare libraries,ChIJ-cuboDAa2jERf6hKqh96UC0,Queenstown Library,4.6,422,0,Joseph Lim,https://www.google.com/maps/contrib/106647801599884165582/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocIOSj0yfvCL_FVVcYSqkrA97Kwc8H_q_z0sNRncPzsDwRbo3A=s128-c0x00000000-cc-rp-mo-ba5,4,2 weeks ago,1783248342,"Nice and quiet.  Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""checking and secure my seat booking"", thus the booking got canceled,  and went to someone else."
Kallang,Kampong Bugis,education,education facilities schools childcare libraries,ChIJ-cuboDAa2jERf6hKqh96UC0,Queenstown Library,4.6,422,1,Cuong Nguyen (Alfred),https://www.google.com/maps/contrib/109524607658296668317/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUwWB73-gZyYlSTXwTRA2ONyR6nwVVP_6ppg9KlGII218zoysbfsw=s128-c0x00000000-cc-rp-mo-ba5,5,8 months ago,1762137776,"Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice view over a green park."
Kallang,Kampong Bugis,education,education facilities schools childcare libraries,ChIJ-cuboDAa2jERf6hKqh96UC0,Queenstown Library,4.6,422,2,Melene Loo,https://www.google.com/maps/contrib/102904063770296029909/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocKtm6WZcXgHRdRK0OTg76kreXhmo4cDoJ9BW6vsXuWmKu2OJQ=s128-c0x00000000-cc-rp-mo-ba2,5,a year ago,1745477902,"building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats

if you really want a table, they have a table booking system you can use to ensure you have one when you get there!"
Kallang,Kampong Bugis,education,education facilities schools childcare libraries,ChIJ-cuboDAa2jERf6hKqh96UC0,Queenstown Library,4.6,422,3,Flo G,https://www.google.com/maps/contrib/113094459489500763998/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVtC6JoZPBVDy6v1c0cYP1Dgw7gEx0mwSducKz9XQu4a_Aq4a5C=s128-c0x00000000-cc-rp-mo-ba7,5,2 years ago,1718814524,"Nostalgia a plenty in this well preserved library that houses many childhood memories for some.

Located in the quiet side of Queenstown facing sky residences @ Dawson, short walk from Queenstown MRT, a cozy library to spend your time here.

2 levels served by a lift & stairs, lots of reading areas and I particularly enjoy the level 2 quiet reading room facing the greenery.

There are lots of nostalgia and nice touches to this library.

Take your time to explore, read, borrow or exchange. what a privilege!"
Kallang,Kampong Bugis,education,education facilities schools childcare libraries,ChIJ-cuboDAa2jERf6hKqh96UC0,Queenstown Library,4.6,422,4,Raghul Vijay,https://www.google.com/maps/contrib/114921605524491320290/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocI1nWcOfMV3spP-yWrdL_Tdibcr3w1jyltRKZo9Xe8-zfV3Aw=s128-c0x00000000-cc-rp-mo,3,3 months ago,1776665526,"As of April 2026: It is a old school library with the kinda of nostalgia you get when you visited a library in the 2000's.

Most of the Library's floor space is dedicated to books with working space being rather limited. It's not very convenient to access either as you gotta walk abit from the MRT station and not much amenities nearby.

The tables tend to get booked out until like 7pm ish. With patrons playing musical chairs where someone who has a booking asks those who didn't make a booking to move.

Interesting mix of patrons, with elderly men being the majority and somehow quite a few expats."
Kallang,Kampong Bugis,food,food dining hawker centres restaurants cafes,ChIJ04DTdbQZ2jERFt4kBQi-E60,Golden Mile Food Centre,4.3,7464,0,Sten (Piqued Wanderer),https://www.google.com/maps/contrib/115011929186540431052/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWWbpFyJ2wLsASsvdpfZFU2nvqzXRkXyOzw-cYNB81OlxGaDNZM=s128-c0x00000000-cc-rp-mo-ba8,5,a month ago,1781681146,"This place has been around since we were young. And it is known to host many shops that sells the products for military, police and such.

Lets dive in!

Food:
There have been changes with some maintaining their business around. Most of the time, many would come for tulang or mamak dishes. We kinda like the western food here that is around recently.

Service:
Many shop owners will call you for their business, part of their attention seeking modus operandi. But dont worry bout them, as all seats in this area can be for anyone, thus no dedicated table for any booth.

Atmosphere:
Having been around here for years, we do feel the charm and miss the memories we had while younger here. There have been some works on the place and its way cleaner now compared to the past.

All in all, we definitely enjoy coming over, even for window shopping at the top floors. We applogise there are limited photos of the shops around as we were too hungry actually 🤭🤭"
Kallang,Kampong Bugis,food,food dining hawker centres restaurants cafes,ChIJ04DTdbQZ2jERFt4kBQi-E60,Golden Mile Food Centre,4.3,7464,1,Angel Tan,https://www.google.com/maps/contrib/117158785732917448770/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocKoME4OCsVvTlp4mKmkEP8HwUjCSeZp7b8A1S_j_IkHJZxSsQ=s128-c0x00000000-cc-rp-mo-ba6,4,2 months ago,1778774884,"Besides the ever-popular claypot rice & Hokkien prawn mee (which had a long queue despite the odd hours), try out Dragon Curry’s Nan ru pork cutlet curry rice! Sweet curry with a lemongrass taste, thin pork cutlet but quite tender.

Wen Li Taiwanese’s Pig intestine mee sua set was tasty too, & comes with crispy salt & pepper chicken! For dessert, go for 75 Ah Balling’s Tang yuan with peanut soup / almond milk.

IG @pingguo301"
Kallang,Kampong Bugis,food,food dining hawker centres restaurants cafes,ChIJ04DTdbQZ2jERFt4kBQi-E60,Golden Mile Food Centre,4.3,7464,2,Kan Goh,https://www.google.com/maps/contrib/115611067938027564725/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWHqSzglU1g009py0FlCsfLCvt5p4zZKgs3udw_QYTIoaGSm15f=s128-c0x00000000-cc-rp-mo-ba4,4,2 months ago,1778582223,There are actually three levels at Golden Mile Food Centre. Most will visit the 1st and 2nd level where many good and popular food stalls are located but little people visit the 3rd level where shops selling military merchandise are located. Do pay a visit while you’re there to see the many interesting merchandises on display.
Kallang,Kampong Bugis,food,food dining hawker centres restaurants cafes,ChIJ04DTdbQZ2jERFt4kBQi-E60,Golden Mile Food Centre,4.3,7464,3,SC HK,https://www.google.com/maps/contrib/114546814587670653652/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocI2mNWImHnUgrgtoErJWspxdf52ymbKDPMpfJNFqLis1zih-0Q=s128-c0x00000000-cc-rp-mo-ba5,4,a month ago,1780758713,"Not able to fairly gage the food here because it has lots of food stalls I'd only tried the glutinous ball peanut soup that tasted just like my mom's home made peanut soup yum2. Generous portion of peanuts! And 6 glutinous balls or tang yuan made of 5 different flavors you can choose from at SGD3.50 wow! I ate 2 bowls and I came back again for another 2 bowls! I brought company hahaha~ 😋😋

A Sarawak friend i brought thinks the auntie made the 5 flavor glutinous balls herself because the thickness of the tangyuan were not even or same with other dessert stalls.

Personally I still love peanut and sesame flavors best. But I'm pleasantly surprised by green tea or matcha flavor. My friends love the yam flavor. I like red bean paste too but peanut and sesame are sweeter and crunchier with something to bite I needed more of those 2 flavors or I'll get a 3rd bowl. 🤣🤣"
Kallang,Kampong Bugis,food,food dining hawker centres restaurants cafes,ChIJ04DTdbQZ2jERFt4kBQi-E60,Golden Mile Food Centre,4.3,7464,4,Thomas Saw,https://www.google.com/maps/contrib/103587530908056206099/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVopuoAVkDcYYKNQAyq8rBo-OHJzec_gOjdt7hZGkg5667L1U0=s128-c0x00000000-cc-rp-mo-ba5,4,5 months ago,1768993474,"This Halal stall next to Ashes Burnnit, fried delicious Kway Teow Goreng. The noodle is abit moist if anyone like it fried this way. The prawn is cut in smaller size & fresh too. Portion is good for heavy lunch at S$4.50, however is a little chilly, so prepare a cold drink in hand.
I had try their Laska Johor before which is creamy & different from SG laksa.
Stall mainly served seafood dishes, No beef & mutton.

Jan’26, revisited the stall and managed to photo the stall name. Ordered the Mee Goreng also Kway Teow Goreng and she take time to fried it. The taste remain same as last eaten but this time less spicy. The Mee Goreng is slightly on a wet/moist dish that differs from traditional Indian mee goreng with potato."
