planning_area,subzone,poi_dimension,place_query_type,place_id,place_name,place_rating,place_user_ratings_total,review_index,review_author_name,review_author_url,review_language,review_profile_photo_url,review_rating,review_relative_time_description,review_time,review_text
Tuas,Tengeh,education,kindergarten,ChIJN90Nj7wP2jERgN1VjjEZc5M,Star Learners @ Jurong West | Preschool & Childcare,4.9,44,0,Choo Allan,https://www.google.com/maps/contrib/103156002236972282746/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJRSwpfp9QmIU040N56jrBzmm_ZSoTYhv9o-NxTQflhIHNgSg=s128-c0x00000000-cc-rp-mo-ba2,5,4 weeks ago,1781780739,"I would like express my heartfelt gratitude and special thanks to the teachers and principal of Star Learners Jurong West. Kudos to the teachers who have constantly updated us on the good progress of our little gal's growth and she has definitely blossomed and developed beautifully under the care of the school. Special thanks to Ms Ivy for her very well executed Father's day celebration in the school today which really make me felt appreciated and great as the super hero of the family, and I am also sure the other daddies also enjoyed the celebration. Keep up the good work Star Learners"
Tuas,Tengeh,education,kindergarten,ChIJN90Nj7wP2jERgN1VjjEZc5M,Star Learners @ Jurong West | Preschool & Childcare,4.9,44,1,Phoebe Ng,https://www.google.com/maps/contrib/114631376613859267935/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUPjvcVWfX28lz3hXchHtTO6jph0lqdH61LyOumFL8rI2DT-5v3=s128-c0x00000000-cc-rp-mo,5,11 months ago,1753932409,"We are incredibly grateful to the team at Star Learners Jurong West for their exceptional dedication, warmth, and professionalism. The staffs consistently go above and beyond to create a nurturing and engaging environment children feel safe, supported, and inspired to learn. Their genuine care and attentiveness to my child’s emotional, social, and developmental needs are truly commendable. It’s clear that the team works with heart, fostering not only academic growth but also strong values and confidence in the little ones. We deeply appreciate the holistic care they provide and the positive impact they’ve had on our child’s journey. Keep up the good work team! 👍🏻"
Tuas,Tengeh,education,kindergarten,ChIJN90Nj7wP2jERgN1VjjEZc5M,Star Learners @ Jurong West | Preschool & Childcare,4.9,44,2,Jazz Peh,https://www.google.com/maps/contrib/110501620436238493551/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ-uHYcbamnxDGBYbDGJDIKsRmr2eJMEu1iDdOMpxEHdp1Ds0M=s128-c0x00000000-cc-rp-mo,5,11 months ago,1753966219,"We’ve had such a positive experience with Star Learners @ Jurong West. The teachers and Principal Kat are warm, attentive, and clearly passionate about the children’s well-being. My child settled in much quicker than we expected, and it’s been heartening to see how much care and patience the team shows every day. We also appreciate the regular updates and effort put into school activities — it really creates a strong sense of community. Thank you for making this such a nurturing space for the kids!"
Tuas,Tengeh,education,kindergarten,ChIJN90Nj7wP2jERgN1VjjEZc5M,Star Learners @ Jurong West | Preschool & Childcare,4.9,44,3,Abc123,https://www.google.com/maps/contrib/102219052363793093527/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ5TE9WuKtcin9zTwBYM7XXFRFvYZ0LAe-5Oo3KCufgA_YKNg=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,1782564152,I am happy with the teachers and principal. They are professional and caring towards my child. They always update me on my child`s progress.
Tuas,Tengeh,education,kindergarten,ChIJN90Nj7wP2jERgN1VjjEZc5M,Star Learners @ Jurong West | Preschool & Childcare,4.9,44,4,Justin BCT,https://www.google.com/maps/contrib/117697018835446293684/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWkWMwO0qlZehS_5qgoa_7MeHXH3lW4yKk04I4vaUTtN3gD2FsE=s128-c0x00000000-cc-rp-mo,5,a year ago,1752465095,"Both of my daughters have attended Star Learners @ Jurong West, and overall, we’ve had a very positive experience. The teachers are warm, caring, and genuinely dedicated to the children’s growth and happiness. The environment is safe, welcoming, and encourages creativity, play, and learning. We especially appreciate how well they communicate with parents through daily updates and photos, it gives us peace of mind knowing how our children are doing throughout the day.

The curriculum is well thought out, with a good mix of structured learning and free play. Our girls have developed both socially and academically during their time here, and they always come home with big smiles and new stories to tell. The staff turnover seems relatively low, which is a great sign of stability and good leadership.

Overall, we’re grateful for the care and support the team has given our daughters, and we would recommend this center to other families looking for a nurturing and enriching environment for their children."
Tuas,Tengeh,education,kindergarten,ChIJzVHfqPoR2jERQxYAxlE584o,Skool4Kidz Preschool @ Tengah Garden Vale,5.0,12,0,balaji joghee,https://www.google.com/maps/contrib/110024996617146451061/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocI1ngkqNNE0cRUMiYh9rP_W14FKqk9tCWz6VC9mTyydGmCCgQ=s128-c0x00000000-cc-rp-mo,5,a month ago,1781236262,"We are very happy with the nursery school and the care provided by the teachers. The teachers are kind, patient, and supportive. Our child enjoys going to school and has shown good progress in communication, social interaction, and confidence.

The school provides a safe, nurturing, and engaging environment for children to learn and grow. We appreciate the regular updates and the dedication of the teaching staff. Thank you for helping our child develop and enjoy learning.

We highly recommend this nursery school to other parents."
Tuas,Tengeh,education,kindergarten,ChIJzVHfqPoR2jERQxYAxlE584o,Skool4Kidz Preschool @ Tengah Garden Vale,5.0,12,1,Jasmine Ang,https://www.google.com/maps/contrib/103236537058358636226/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ6F8RbQIRhSQ8MJ-2j6Qp1wyhNxOf9p-NlEn9PESnPdHaVUg=s128-c0x00000000-cc-rp-mo,5,a month ago,1781250332,"I would give 10 stars if I could!!! My son started N1 this year and he is having such a fun time in school. Special shoutout to his teachers (teacher Ping 游老师) who make school so fun and welcoming for him. Thankful for their dedication and genuine care for my son with regular updates via the app/ answering my concerns etc. All the teachers at drop off are really friendly as well, which makes drop offs much easier! The admin staff (Bao) is super friendly, replies promptly and made sure I signed all the relevant documents correctly. Thank you teachers for your care, hopefully you can have lesser admin work to do!!"
Tuas,Tengeh,education,kindergarten,ChIJzVHfqPoR2jERQxYAxlE584o,Skool4Kidz Preschool @ Tengah Garden Vale,5.0,12,2,Nurafiqa Zailani,https://www.google.com/maps/contrib/114255292353995957332/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocIrCyqOyORCs2RPb9KOb0kKvu-N8rR2N8nSn8rKEUgwhz18Qw=s128-c0x00000000-cc-rp-mo,5,6 months ago,1766472214,"S4K has been a wonderful school for my child. This  can be seen through his behaviour whenever he go to school. The teachers are caring and patient, and they make sure my child feels safe and happy. There are curriculum for your kids in school which can enhance their learning. The environment is friendly and welcoming, which helps my child feel comfortable and excited to go to school. Happy that I have enrolled my child to S4K!"
Tuas,Tengeh,education,kindergarten,ChIJzVHfqPoR2jERQxYAxlE584o,Skool4Kidz Preschool @ Tengah Garden Vale,5.0,12,3,Jos,https://www.google.com/maps/contrib/103024109398084225449/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocKRdt_6z6sZygNH1DJKlCWrtDtnv4K0CTiMVfwTqZYMj3XxgWs=s128-c0x00000000-cc-rp-mo-ba2,5,6 months ago,1766400378,"We’re truly grateful for the care and dedication shown by the infant care team. From the start, the teachers have been warm, patient, and attentive, making the transition much easier for both our baby and us as parents. Knowing that our child is cared for in a clean, safe, and nurturing environment gives us great peace of mind each day. We really appreciate the regular updates and the genuine love the team shows to every baby. Thank you for taking such wonderful care of our little one. ❤️"
Tuas,Tengeh,education,kindergarten,ChIJzVHfqPoR2jERQxYAxlE584o,Skool4Kidz Preschool @ Tengah Garden Vale,5.0,12,4,Julie Jelani,https://www.google.com/maps/contrib/106744339877835651870/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjX4rZgbRrndk-gD5Tc9Yz5rMsOchalGSpNbMBCBehQWO7VSGV0=s128-c0x00000000-cc-rp-mo,5,a month ago,1781260593,I highly recommend S4K Tengah Garden Vale. The teachers there have been dedicated in guiding my children. They always updates you on your child development & milestones and will continue to work alongside with parents for the children to do well.
